code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
9049000000475,Tropical,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, multifruit-juices","belgium, france",bottle,,,c,,,,,
90491436,Jus De Pommes,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, non-alcoholic-beverages, unsweetened-beverages, apple-juices",france,bouteille-en-verre,,,d,,,,,
90491443,Tomate,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, plant-based-beverages, vegetable-based-foods-and-beverages, juices-and-nectars, vegetable-based-beverages, tomatoes-and-their-products, vegetable-juices, non-alcoholic-beverages, tomato-juices",france,bottle,,,b,3.0,,Jus de tomate à base de concentré (92%): eau: sel: acidifiant acide citrique.,,
90494000,Minute Maid Orange Brik 20CL 4-pack,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate","belgium, france",tetra-brik,,,e,,,"Jus d'orange à base de concentré
Teneur en fruits 100%",,
90494017,Jus de pommes,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, non-alcoholic-beverages, unsweetened-beverages, apple-juices, fruit-juices-from-concentrate, apple-juices-from-concentrate","belgium, france","tetra-pak, brick, gold-bricks",Eurodisney,France,c,1.0,,Jus de pomme à base de concentré.,,
90494024,Minute Maid Orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate","belgium, france, switzerland","can, drink-can",,France,c,1.0,,Jus d'orange à base de concentré,,
90494027,Jus d'orange ,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",france,,,,unknown,,,,,
90494031,Minute Maid Pomme,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, non-alcoholic-beverages, unsweetened-beverages, apple-juices, fruit-juices-from-concentrate, apple-juices-from-concentrate","belgium, france, reunion","can, drink-can",,rochefort,c,1.0,,Jus de pomme à base de concentré 100%,,
90494253,Tropical,Minute Maid,"beverages, sweetened-beverages",france,,,,e,4.0,,"eau;jus de fruits à base de concentré (orange 40% goyave 2% abricot 2%,mangue 1,8% fruit de la passion 1.2%) ; sucre. Teneur en fruits: minimum 47%.",,
90495670,Limon & nada,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",france,,,,e,,,,,
15006646,Orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",france,,,,c,,,,,
54008311,Jus d'orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",france,,,,c,1.0,,sinaasappelsap uit concentraat,,
0025000021275,Cranberry and Apple cocktail,Minute maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, cranberry-juices, aliments-et-boissons-a-base-de-vegetaux, boissons-a-base-de-vegetaux","france, united-states",conserve,,United States,e,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, APPLE, CRANBERRY AND GRAPE JUICES FROM CONCENTRATE, CITRIC ACID (PROVIDES TARTNESS), NATURAL FLAVORS, SUGAR.",,
0059600047861,Jus d'orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, orange-nectars",france,,,,unknown,1.0,,"eau filtrée, jus d'orange concentré, stérols végétaux.",,
0059600048097,100% Apple Juice from Concentrate with Added Vitamin C,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",canada,,Dollarama,"Calgary,Alberta,Canada",e,1.0,,"Filtered water, Concentrated apple juice, Ascorbic acid (vitamin C).",,
75330149,Tropical,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sodas-with-exotic-fruits",france,,,,d,4.0,,"Eau ; jus de fruits à base de concentré (orange 40%, goyave 2%, abricot 2%, mangue 1.8%, fruit de la passion 1.2%) ; sucre. Teneur en fruits: minimum 47%",,
0059600070135,Déli-cinq passion  pêche agrum,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, sweetened-beverages",canada,,,,e,4.0,,"contains: filtered water, fruit juices from concentrate (orange, grape!lemon, passionfruit and peach), sugar/glucose-fructose, concentrated water extract of orange, natural flavour, citric acid, ascorbic acid (vitamin c),",,
16525631,,Minute Maid,,canada,,,,unknown,,unknown,,,
0059600070036,Orange juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",canada,,,,c,,,,,
40386607,Minute maid,Minute Maid,,belgium,,,,unknown,,,,,
81303823,jus d'orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",france,,,,unknown,,,NENTRE Minute Maid ORANGE 100% JUS,,
90377297,Pomme Cerise,Minute Maid,,"belgium, france",,,,unknown,,,,,
0059600010247,Simply lemonade,Minute maids,,canada,,,,unknown,,unknown,,,
5449000195456,Minute Maid,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, juices-and-nectars",france,,,,e,4.0,,"Water, Sugar, Fruit Juice Concentrates (Orange, Mango Puree, Apple, P Passion), Acidulants (Citric Acid, Acetic Acid), Stabilisers (Sodium Carbon Cellulose, Modified Food Starch), Antioxidant (Ascorbic Acid), Non - Sweeteners (Acesulfame-K, Aspartame, Sodium Saccharin), Preservative (P Sorbate), Glucose Syrup, Beta-Carotene, Flavour. *Contains a Source of Phenylalanine. 10% Juice Content From Concentrate",,
5449000176783,Mango,Minute Maid,,france,,,,unknown,,,,,
5449000181374,Minute Maid Minute Maid Tropical Fruit Carton,Minute Maid,,france,,,,unknown,,,,,
0059600070227,Orange juice,Minute Maid,,canada,,,,unknown,,,,,
0025000030680,Mango Punch,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, multifruit-juices","france, spain, united-states",,,,e,4.0,,"FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, MANGO PUREE FROM CONCENTRATE, APPLE, PEAR AND PINEAPPLE JUICES FROM CONCENTRATE, LESS THAN 0.5% OF: NATURAL FLAVORS, CITRIC ACID (PROVIDES TARTNESS), SUCRALOSE, TURMERIC AND VEGETABLE JUICE (FOR COLOR). PRODUCED FOR THE COCA-COLA COMPANY ATLANTA, GA 30313 U.S.A. SCAN HERE FOR MORE FOOD INFORMATION OR CALL 1-800-888-6488",,
0025000062735,"Orange juice beverage, no pulp",Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars",united-states,,,,d,4.0,e,"Contains pure filtered water, orange juice, less than 1% of: vitamin c (ascorbic acid), potassium citrate, niacinamide, vitamin b6 (pyridoxine hydrochloride), vitamin b1 (thiamine mononitrate), magnesium phosphate, natural flavors, calcium phosphate, citric acid (provides tartness), sucralose, acesulfame potassium, beta carotene (for color).",4.17,21.0
0059600070128,Citrus Fruit Beverage,"Five Alive,Minute Maid","plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods, plant-based-beverages, fruit-based-beverages","canada, switzerland",,"Walmart,Real Canadian Superstore","Calgary,Alberta,Canada",e,4.0,,"Filtered water, Fruit juices from concentrate (orange, lemon, grapefruit, tangerine and lime), Sugar/glucose-fructose, Concentrated water extract of orange, Natural flavour, Citric acid, Ascorbic acid (vitamin C)",,
0025000056796,Mixed Berry Juice,Minute Maid,,united-states,,,,unknown,,unknown,,11.8644,50.8475
90491979,Duo Mediterraneo,Minute Maid,"plant-based-foods-and-beverages, beverages, dairies, plant-based-beverages, dairy-drinks, fruit-based-beverages, fruit-and-milk-beverages","france, spain",,,,e,,,,,
0059600061768,Limonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade","canada, france","can, drink-can",,,unknown,,,,,
0025000058028,Minute Maid Fruit Punch,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,e,4.0,,"CONTAINS PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, PEAR, PINEAPPLE AND ORANGE JUICES FROM CONCENTRATE, LESS THAN 0.5% OF: PASSIONFRUIT JUICE FROM CONCENTRATE, CITRIC ACID (PROVIDES TARTNESS), SUGAR, NATURAL FLAVORS, MODIFIED CORNSTARCH, GLYCEROL ESTER OF ROSIN, POTASSIUM SORBATE AND SODIUM BENZOATE AND SODIUM HEXAMETAPHOSPHATE AND CALCIUM DISODIUM EDTA (TO PROTECT TASTE), RED #40, GREEN #3.",12.3,45.8
3292090148572,Minute maid orange,,,martinique,,,,unknown,,unknown,,11.0,46.0
90370373,FruitOpia,Minute Maid,,switzerland,,,,unknown,,,,,
5449000091314,Minute maid tropical,Minute Maid,,belgium,,,,unknown,,,,,
0059600048745,,Minute Maid,,canada,,,,unknown,,unknown,,,
09678668,MINUTE MAID POMME,Minute Maid,,france,,,,unknown,,,,,
5449000050434,8X15CL Minute Maid Orange,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",france,,,,c,,,,,
5449000091277,4 Jus Pomme 20 cl,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices","france, world",,,,d,,,,,
57758510,Orange 100% jus,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices, squeezed-fruit-juices, orange-juices-with-pulp, squeezed-orange-juices",france,,,,c,1.0,,Jus d'orange avec pulpe à base de concentré 100%,,
8851959195604,น้ำองุ่นขาวผสมวุ้นว่านหางจระเข้,"มินิทเมด,Minute Maid,พัลพิ,Pulpy","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars",thailand,bottle,,,e,,d,abuus:naunanAry thadu 20% inthaqurodd thna 9% dahumasd 3% wdonaudoinsal aisssund WaSopfiuds,11.7,50.0
8851959148945,น้ำส้ม,"มินิทเมด,minute maid,pulpy","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices, orange-based-beverages",thailand,bottle,,,e,4.0,,"ส้น 30% จากส้มเข้นข้น น้ำตาล 5.5% เอส 3.3% โซเดียมคลอไรด์ 0.024% สารควบคุมความเป็นกรด (INS300, INS330 INS3 (i) สารทำให้คงตัว (INS466, INS440, INS415) สารให้ความหวาน เอซีซัลเฟมโพ แทสเซียมและซูคราโลส) สีธรรมชาติ(INS160 (0) สีสังเคราะห์ (INS102) แต่งกลิ่นเลียนธรรมชาติ - เพิ่มปริมาณน้ำส้มเข้มข้น จากสูตรเดิม 10.70.1335มล. เป็น 16.30.1335มล. (เทียบเป็นเปอร์เซ็นต์ที่เพิ่มขึ้นได้ 50%)",27.0,120.0
90491986,Nectar de Mangue,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, mango-nectars",france,,,,e,,,,,
42046066,Minute maid Orange,Minute Maid,,germany,,,,unknown,,,,,
54492295,Duofrutas Mediterráneo,Minute Maid,,spain,,,,unknown,,,,,
0025000058011,Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas","france, united-states",,,,e,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, LEMON JUICE FROM CONCENTRATE, LESS THAN 0.5% OF: NATURAL FLAVORS, CITRIC ACID (PROVIDES TARTNESS), MODIFIED CORNSTARCH, GLYCEROL ESTER OF ROSIN, SODIUM BENZOATE AND POTASSIUM SORBATE AND CALCIUM DISODIUM EDTA (TO PROTECT TASTE), YELLOW #5",,
0059600048059,Jus d'orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",france,,,,e,1.0,,"filtered water, concentrated orange juice.",,
5449000176806,Fruit juice drink ORANGE,Minute Maid,,france,,,,unknown,,,,,
4890008200146,Minute Maid,Coca-Cola,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",hong-kong,,,,unknown,,d,,,
13018368,Minute Maid,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",france,,,,unknown,,,,,
5449000176776,Apple,Minute Maid,,france,,,,unknown,,,,,
0059600048783,Minute Maid Fraicheur fruitée,Minute Maid,,canada,,,,unknown,,,,,
8851959001158,น้ำเสาวรส,"minute maid,มินิทเมด","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, non-alcoholic-beverages, passion-fruit-nectars",thailand,bottle,,,e,,e,ล่ .ทาประเอบทีส่าคัญ น่าเสาวรส 140 .!ม . .มาะเาวนสมนาผิงเขผชน 14470าเช่ม ผู 4 v ขู จ ลํ - 45 ผามะนาว 23% และต่า ง 21 - น่าตาล 036% สารควมคมความเป็นเรห .เน . 0S30 10 สีาทาตุดตา เ94 l. ล่ ล. สเหการเ 0ร100 แดกสนยาทา 4บ ยิ,9.29,39.3
0059600070777,Minute Maid Fruit Punch,Minute Maid,,canada,,,,unknown,,,,,
0059600070890,Minutes Maide pomme,Minute Maid,,canada,,,,unknown,,,"sugars/sucres 38 g protees 1 g amine a amine c 1910 m itamin c added onne de vitamine c 0% 210% 0% 0% ertered water, concentrate pene, ascorbic acid (vitamin c). ateneu filtree, jus de pomme dere acide ascorbique (vitamine calad shake well before serving herige ate",,
5449000243485,Minute Maid Orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices","belgium, world",,,,c,,,,,
8888002188511,minute maid orange,Minute maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",singapore,,,,d,,,,,
0025000047770,Premium citrus punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,unknown,"Contains pure filtered water, high fructose corn syrup, orange and pineapple juices from concentrate, less than 1% of: tangerine juice from concentrate, natural flavors, citric acid (provides tartness), annatto and turmeric (for color), sucralose.",10.42,38.0
0025000052224,Cranberry Apple Raspberry Flavored Juice Beverage,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, multifruit-juices, cranberry-apple-raspberry-flavored-juice-beverage",united-states,,,,e,4.0,,"contains pure filtered water, high fructose corn syrup, pear, cranberry, apple and raspberry juices from concentrate, less than 1% of: natural flavors, citric acid (provides tartness), vitamin c (ascorbic acid), grape skin extract (for color), sugar.",,
8851959000281,น้ำส้มแมนดาริน,"มินิทเมด,minute maid,Pulpy","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, fruit-juices, orange-juices, orange-nectars",thailand,"bottle-or-vial, bottle",,,d,4.0,a,"ส่วนประกอบสำคัญโดยประมาณ น้ำส้มแมนดาริน 24% (จากน้ำส้ม แมนดารินเข้มข้น) น้ำตาล 4.3% เนื้อส้ม 4% สารควบคุมความเป็นกรด (INS 330, INS 331(iii), INS 300) สารให้ความหวาน (แอซีซัลเฟมโพ แกสเซียมและซูคราโลส) สีธรรมชาติ (INS160a()) แต่งกลิ่นเลียนธรรมชาติ",6.27,26.9
0025000058868,Pink Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",united-states,,,,e,4.0,,"Pure filtered water, high fructose corn syrup, lemon juice from concentrate, natural flavors, citric acid, modified cornstarch, glycerol ester of rosin, sodium benzoate, potassium sorbate, calcium disodium edta, red #40.",,
90061363,Antiox,Minute Maid,,spain,,,,unknown,,,,,
0025000047893,Pure Squeezed Orange Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,,,"100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice,",,
0025000047664,Berry punch,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages","france, united-states",,,,e,4.0,,"Contains pure filtered water, high fructose corn syrup, grape juice from concentrate, less than 1% of: pear and strawberry juices from concentrate, natural flavors, citric acid (provides tartness), sucralose.",,
0059600070210,Ju d'orange,Minute Maid,,canada,,,,unknown,,,,,
0025000047725,Fruit punch,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,e,4.0,,"Contains pure filtered water, high fructose corn syrup, grape and pineapple juices from concentrate, less than 1% of: pear and apple juices from concentrate, natural flavors, citric acid (provides tartness), sucralose, grape skin extract (for color).",,
0025000019708,Strawberry Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas","france, united-states",,,,e,4.0,,"contains pure filtered water, high fructose corn syrup, lemon juice from concentrate, less than 1% of: strawberry juice from concentrate, natural flavors, citric acid (provides tartness), sucralose, vegetable and fruit juice (for color), modified cornstarch, glycerol ester of rosin, potassium citrate (regulates tartness),",,
0059600060556,Peach Mango Real Fruit Beverage,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",canada,"multilayer-composite, tetra-pak, tetra-brik-aseptic",Dollarama,"Calgary,Alberta,Canada",e,4.0,,"Filtered water, Fruit juices from concentrate (apple, pear and peach), Sugar/glucose-fructose, Mango puree from concentrate, Citric acid, Concentrate of carrot and blackcurrant for colour, Natural flavour, Ascorbic acid (vitamin C), Sucralose",,
0025000058738,Light Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",united-states,,,,d,,not-applicable,,0.0,50.0
0025000049484,Peach Punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages","france, united-states",,,,e,4.0,,"Contains pure filtered water, high fructose corn syrup, apple and peach juices from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), vegetable and fruit juices (for color).",,
0059600070913,Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",canada,,,,e,3.0,,"contains: filtered water, lemon juice from concentrate, sugariglucose-fructose natural flavour.",,
0025000040788,"Light lemonade, light",Minute Maid,"beverages, carbonated-drinks, sodas, lemonade","france, united-states",,,,c,4.0,,"Contains pure filtered water, lemon juice from concentrate, less than 2% of: vitamin c (ascorbic acid), natural flavors, citric acid (provides tartness), potassium citrate, glycerol ester of rosin, modified cornstarch, high fructose corn syrup, aspartame, acesulfame potassium.",,
0059600048141,Apple Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, non-alcoholic-beverages, unsweetened-beverages, apple-juices, fruit-juices-from-concentrate, apple-juices-from-concentrate","canada, france","multilayer-composite, tetra-pak, tetra-brik-aseptic",Dollarama,"Calgary,Alberta,Canada",e,1.0,,"Filtered water, Concentrated apple juice, Ascorbic acid (vitamin C)",,
0025000026225,Original Low Pulp Orange Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages","france, united-states, world",,,,e,,,"100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice.",,
0025000058080,Fruit Punch,Minute Maid,,united-states,,,,unknown,4.0,,"pure filtered water, high fructose corn syrup, pear juice from concentrate, pineapple juice from concentrate, passionfruit juice from concentrate, citric acid, sugar, natural flavors, modified corn starch, sodium benzoate, sodium polyphosphates, sodium hexametaphosphate, calcium disodium EDTA, yellow 5, yellow 6, red 40",,
0025000058936,Minute maid light,Minute Maid,,canada,,,,unknown,,,,,
5449000265913,Jus de fruit,Minute Maid,,senegal,,,,unknown,,,,12.5,54.0
0059600070548,Minute maid,Minute Maid,,canada,,,,unknown,,,,,
0025000058288,Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",united-states,,,,e,4.0,,"Pure filtered water, high fructose corn syrup, lemon juice from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), modified cornstarch, glycerol ester of rosin, sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), yellow #5.",23.75,41.6667
5449000243560,Minute maid orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices","france, world",,,,c,,,,,
0025000056765,Apple juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",france,,,,e,,,"100% apple suih nutrition amount sering facts serv. size 1 bottle calories 4.0y anounte total fat 0g sodium 25mg total carb. 34g a suga proin potas. 300mg 6% vl con maspian 2140 not a significant source of sa. t. per serving contains pure filtered water, concent apple juice, vitamin c (ascorbic acid). produced for the coca-cola company atlanta, ga 30313 u.s.a. contains apple juice concentrate 6 pa from the u.s.a., argentina, chile. china, turkey, hungary, austria, a poland and italy. consumer information call 1-800-452-2653 se habla español. w. ecto 8 - maid.com 言",,
17556781,Tropical,"Minute Maid, Coca-Cola Company",,france,,,,unknown,,,,,
0025000120527,Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",united-states,,,,c,4.0,,"pure filtered water, lemon juice from concentrate*, less than 0.5% of: natural flavors, citric acid (provides tartness), vitamin c (ascorbic acid), potassium citrate (regulates tartness), glycerol ester of rosin, modified cornstarch, aspartame, acesulfame potassium. *adds a negligible amount of sugar.",,
0025000058806,Minute Maid Lemonade Pink,,,france,,,,unknown,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, LEMON JUICE FROM CONCENTRATE, NATURAL FLAVORS, CITRIC ACID, MODIFIED CORNSTARCH, GLYCEROL ESTER OF ROSIN, SODIUM BENZOATE, POTASSIUM SORBATE, CALCIUM DISODIUM EDTA, RED #40.",,
0025000056772,Orange Juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",united-states,,,,e,1.0,,"pure filtered water, premium concentrated orange juice, vitamin C (ascorbic acid)",,
5449000043474,Minute Maid Breakfast Blend 1 L,Minute Maid,,france,,,,unknown,,,,,
0025000056857,Orange juice drinks,Minute Maid,,united-states,,,,unknown,,,,10.2,47.5
0059600010056,,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",canada,,,,unknown,,d,,,
02506405,"Minute maid, drops, fruit punch, apple, grape, pinneapple, apple, grape, pinneapple",,,united-states,,,,unknown,4.0,unknown,"Contains apple and grape juice concentrates,citric acid, water, natural flavors, pineapple juice concentrate, vegetable and fruit juice (for color), less than 2% of: sucralose, stevia leaf extract, sodium benzoate and potassium sorbate (to protect taste).",50.0,250.0
0025000046704,"Minute maid, pure squeezed orange juice",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,,unknown,Contains orange juice from countries identified on bottle neck.,9.58,46.0
0025000047695,Tropical Punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,,"Contains pure filtered water, high fructose corn syrup, pineapple and orange juices from concentrate, less than 1% of: passionfruit and grape juices from concentrate, natural flavors, citric acid (provides tartness), grape skin extract (for color), sucralose.",9.1666666666667,33.333333333333
0025000026539,Premium Fruit Punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,unknown,"Contains pure filtered water, high fructose corn syrup, grape and pineapple juices from concentrate, less than 1% of: pear and apple juices from concentrate, natural flavors, citric acid (provides tartness), sucralose, grape skin extract (for color).",10.42,37.5
0025000027161,Premium juice blend,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,unknown,"contains pure filtered water, high fructose corn syrup, grape juice from concentrate, less than 1% of: pear and strawberry juice from concentrate, natural flavors, citric acid (provides tartness), sucralose,",10.0,37.5
0025000032233,Fruit punch,Minute Maid,beverages,united-states,,,,e,4.0,unknown,"Pure filtered water, high fructose corn syrup, pear, pineapple and orange juices from concentrate, less than 0.5% of: passionfruit juice from concentrate, citric acid (provides tartness), sugar, natural flavors, modified cornstarch, glycerol ester of rosin, potassium sorbate and sodium benzoate and sodium hexametaphosphate and calcium disodium edta (to protect taste), red #40, green #3.",12.083333333333,45.833333333333
0025000030857,"Minute maid, fruit drink, peach",,beverages,united-states,,,,e,4.0,unknown,"Contains pure filtered water, high fructose corn syrup, apple and peach juices from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), sugar, acacia gum, sodium hexametaphosphate and sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), red #40, yellow #5.",12.4,48.0
0025000053498,Pink Lemonade Juice,Minute Maid,"beverages, carbonated-drinks, sodas",united-states,,,,e,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, LEMON JUICE FROM CONCENTRATE, NATURAL FLAVORS, CITRIC ACID, MODIFIED CORNSTARCH, GLYCEROL ESTER OF ROSIN, SODIUM BENZOATE, POTASSIUM SORBATE, CALCIUM DISODIUM EDTA, RED #40",11.25,42.0
0025000053818,Minute Maid - Lemonade,"Minute Maid,Coca-Cola","beverages, carbonated-drinks, sodas, lemonade, lemonade-with-sugar-and-artificial-sweeteners",united-states,plastic-bottle,,,d,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, LEMON JUICE FROM CONCENTRATE, NATURAL GLYCEROL ESTER OF ROSIN, SODIUM BENZOATE, POTASSIUM SORBATE, FLAVORS, CITRIC ACID, MODIFIED CORNSTARCH, CALCIUM DISODIUM EDTA, YELLOW #5.",7.08,33.3
0025000010842,"Minute maid, kids+, 100% juice, orange, orange",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,1.0,unknown,"Contains pure filtered water, concentrated orange juice, less than 2% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin c (ascorbic acid*), vitamin e (alpha-tocopherylacetate*), beta carotene*, vitamin d3*, thiamine mononitrate*",10.17,51.0
