code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
0016600000098,Schweppes Soda tonique,,,canada,,,,unknown,,,,,
0078000202465,Sparkling seltzer water,Schweppes,,united-states,,,,unknown,,unknown,,0.0,1.6901000000000002
0078000206401,GINGER ALE,Schweppes,beverages,"france, united-states",,,"New York City,New York,USA",e,4.0,,"Carbonated water, high fructose corn syrup, citric acid, sodium benzoate, caramel color, natural flavors",,
0088009260724,Schweppes,,,france,,,,unknown,,,,,
0088009270617,SCHWEPPES LEMON,Schweppes,"beverages, carbonated-drinks, sodas",france,,,,e,,,,,
0088009270631,Lemon,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages",france,,,,e,4.0,,"Eau gazéifiée, sucre, jus concentré de citron, arômes naturels de citron, émulsifiants (E444), conservateur (E210), acidifiant (E330), extrait de carthame.",,
01721117,Schweppes poire,schweppes,"beverages, carbonated-drinks",france,,,,unknown,,,,,
0898195001342,Premium Tonic Water,"Fever-tree, Schweppes","beverages, waters","united-states, world","aluminium-cap, glass-bottle",,,d,4.0,,"Carbonated spring water, cane sugar, citric acid, natural flavors, natural quinine.",8.0,33.0
14813748,Ricqles menthe,"Ricqles, Schweppes",,france,,,,unknown,,,,,
2000000000394,Orangina,"Orangina, Schweppes","plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas",france,boite-metal,Orangina sur la plage,Leucate,e,4.0,,"Eau gazéifiée, jus d'orange et autres agrumes à base de concentrés 12% (orange 10%, citron, pamplemousse, mandarine), sucre, pulpe d'orange, extrait de zeste d'orange, arômes naturels d'orange",,
2000000907376,Agrum,Schweppes,,france,,,,unknown,,,,,
3048431005352,Ricqles saveur menthe,Schweppes,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas, sweetened-beverages",france,"plastic, bottle, bouchon-en-plastique, bouteille-en-plastique",,,d,4.0,,"Eau gazéifiée, sucre, arôme naturel de menthe avec autres arômes naturels.",,
3104931611414,Tomate,"Orangina Schweppes, Pampryl","plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, plant-based-beverages, vegetable-based-foods-and-beverages, juices-and-nectars, vegetable-based-beverages, tomatoes-and-their-products, vegetable-juices, tomato-juices",france,"metal, glass, bottle",,France,b,3.0,,"Jus de tomate, sel.",,
3114481002129,Schweppes zéro,Schweppes,,france,,,,unknown,,,,,
3124480000576,Indian Tonic Schweppes,Schweppes,"beverages, frozen-foods, carbonated-drinks, sodas, tonic-water, sweetened-beverages","belgium, france",,"Magasins U, Delhaize, carrefour.fr",,e,4.0,,"eau gazéifiée, sucre, acidifiant : acide citrique, arôme naturels, arôme : quinine, édulcorants : acesulfame K et sucralose.",,
3124480001184,Schweppes Zéro,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas",france,"can, drink-can",,"Marseille,France",c,4.0,,"eau gazéifiée, acidifiant : acide citrique, édulcorants : acésulfame K et sucralose, arômes naturels, arôme : quinine.",,
3124480001207,Schweppes Indian Tonic,Schweppes,"beverages, carbonated-drinks, sodas, tonic-water, sweetened-beverages, sodas-tonic",france,"can, drink-can",,,e,4.0,,"Eau gazéifiée, A : sirop de glucose-fructose, sucre ou B : sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine",,
3124480001276,Schweppes Zéro,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas",france,pack-de-6-canettes,Utile,"Saint Martin d'Hères,France",c,4.0,,"eau gazéifiée, acidifiant : acide citrique, édulcorants : acésulfame K et sucralose, arômes naturels, arôme : quinine.",,
3124480001405,Schweppes indian tonic,"Orangina Schweppes, Schweppes","beverages, carbonated-drinks, sodas, carbonated-soft-drinks-without-fruit-juice, carbonated-soft-drinks-without-fruit-juice-with-sugar, sweetened-beverages, soda-aux-ecorces-de-quinquina","belgium, france",bouteille-plastique,Leclerc,Conflans-Sainte-Honorine,e,4.0,,"eau gazéfiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine",,
3124480001429,Schweppes Zero INDIAN TONIC,Schweppes,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, carbonated-soft-drinks-without-fruit-juice, diet-sodas, tonic-water, carbonated-soft-drinks-without-fruit-juice-with-sugar-and-artificial-sweeteners","france, switzerland","plastic, pet-polyethylene-terephthalate, bouteille-plastique",,,c,4.0,,"eau gazéifiée, acidifiant : acide citrique, édulcorants : acésulfame K et sucralose, arômes naturels, arôme : quinine.",,
3124480001702,Schweppes Indian Tonic,"Indian Tonic, Schweppes","beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, tonic-water, sweetened-beverages","belgium, france",bottle,,,e,4.0,,"eau gazéifiée, sucre, acidifiant: (acide citrique), arômes naturels, arôme (quinine), édulcorants : acésulfame K et sucralose).",,
3124480002129,PET 1.5L SCHWEPPES ZERO LEMON,Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, diet-beverages, fruit-sodas, diet-sodas, lemon-soft-drinks, light-fruit-sodas, light-lemon-soft-drinks, sweetened-beverages","belgium, france, luxembourg, netherlands","bouteille, plastique",,,c,4.0,,"eau gazéifiée, extraits naturels de citron, acidifiant : acide citrique, arôme naturels de citron avec autres arômes naturels, édulcorants : acésulfame K et sucralose, conservateur : E202, amidon modifié, stabilisants (E445,E444)",,
3124480002167,Schweppes lemon,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages","belgium, france","can, drink-can, boite-alu",Carrefour,Marche en famenne,unknown,4.0,,"eau gazeifiée, A: sirop de glucose-fructose, sucre ou B: sucre (A ou B voir le fond de
la boîte), extraits naturels de citron, acidifiant: acide citrique, arômes naturels de citron avec autres arômes
naturels, conservateur E202, édulcorants (E951, E950), amidon modifié, stabilisants (E445, E444)",,
3124480002174,Schweppes Lemon,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages",france,bouteille-plastique,Super U,,e,4.0,,"eau gazéifiée, sucre, extraits naturels de citron, acidifiant : acide citrique, arômes naturels de citron avec autres arômes naturels, conservateur : E202, édulcorants (E951, E950), amidon modifié, stabilisants (E445, E444)",,
3124480002303,Schweppes Lemon,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,"plastic, bottle, bouteille-a-recycler-en-france, point-vert, triman",,,unknown,4.0,,"eau gazéifiée, A : sirop de glucose-fructose, sucre ou B : sucre (A ou B voir sur le haut de la bouteille), extraits naturels de citron, acidifiant : acide citrique, arômes naturels de citron avec autres arômes naturels, conservateur E202, édulcorants (E951, E950), amidon modifié, stabilisants (E445, E444).",,
3124480002501,Schweppes Agrumes,Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, diet-beverages, fruit-sodas, diet-sodas, light-fruit-sodas, sweetened-beverages","belgium, france","plastic, bottle, bouchon-en-plastique, bouteille-en-plastique","Magasins U,leclerc,carrefour.fr","Paris,France",e,4.0,,"carbonated water, sugar, natural orange extracts, acidifier: citric acid, preservative: e202, sweeteners: acesulfame k and sucralose, modified starch, antioxidant: ascorbic acid, natural citrus aromas with other natural aromas, stabilizing: e445, dye: e142,",,
3124480002556,Schweppes Agrum',Schweppes,,france,,,,unknown,,,,,
3124480002570,Schweppes,schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages","france, switzerland",canette-metal,Carrefour,France,unknown,4.0,,"Eau gazéifiée, sucre, extraits naturels d'orange, acidifiant: acide citrique, conservateur E202, édulcorants (E951, E950), amidon modifié, antioxydant:acide ascorbique,stabilisant E445,arômes naturels d'agrumes et autres arômes naturels",,
3124480002594,Schweppes Agrum',Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages","belgium, france",,,,e,4.0,,"eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur E202, édulcorants (E951, E950), amidon modifié, antioxydant : acide ascorbique, stabilisant E445, arômes naturels d'agrumes avec autres arômes naturels, colorant E142.",,
3124480002686,Schweppes Zero Agrum',Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, diet-beverages, fruit-sodas, sweetened-beverages","belgium, france","plastic, bottle, bouchon-en-plastique, bouteille-en-plastique, bouteille-et-bouchon-plastique-a-recycler, bouteille-plastique","Intermarché,Magasins U, carrefour.fr","Niort,France",c,4.0,,"carbonated water, orange extracts, acidifier : citric acid, sweeteners : acesulfame k and sucralose, preservative : potassium sorbate, modified starch, antioxidant : ascorbic acid, natural flavors of citrus with other natural flavourings, stabiliser e445, colouring agent e142,",,
3124480002716,Schweppes Agrum' Zero,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, diet-beverages, fruit-sodas, diet-sodas, light-fruit-sodas",france,"metal, recyclable-metals, aluminium, can, drink-can",,France,c,4.0,,"Eau gazéifiée, extraits naturels d'orange, acidifiant (acide citrique), édulcorants (E950, E955), conservateur (E202), amidon modifié, antioxydant (acide ascorbique), arômes naturels d'agrumes (orange, pamplemousse, citron vert et mandarine) avec autres arômes naturels, stabilisant E445, colorant E142",,
3124480002723,Schweppes Zero Lemon,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, diet-beverages",france,"metal, can, drink-can",,,unknown,,,,,
3124480002730,Schweppes Agrum' Zero ,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas, sodas-aux-agrumes",france,"metal, plastic, recyclable-metals, aluminium, can, drink-can",,France,c,4.0,,"Eau gazéifiée, extraits naturels d'orange, acidifiant : acide citrique, édulcorants : acésulfame K et sucralose, conservateur : sorbate de potassium, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes (orange, pamplemousse, citron vert et mandarine) avec autres arômes naturels, stabilisant E445, colorant E142.",,
3124480072009,Gini Lemon,Orangina Schweppes France,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages","belgium, france","plastic, bottle","Magasins U, carrefour.fr",France,e,4.0,,"Eau gazéifiée, sucre, jus de citron à base de concentré et extraits de citron 3%, acidifiants acide citrique et acide malique, arôme naturel de citron avec autres arômes naturels, conservateur sorbate de potassium, édulcorants: acésulfame K et sucralose, antioxydant: acide ascorbique, arôme : quinine.",,
3124480151414,Indian tonic -,Schweppes,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, carbonated-soft-drinks-without-fruit-juice, tonic-water, carbonated-soft-drinks-without-fruit-juice-with-sugar, sweetened-beverages",netherlands,"plastic, bottle-cap, wine-cork, bottle, dry",,,e,4.0,,"eau gazéifiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine, édulcorants : acésulfame K et sucralose.",,
3124480151490,Indian Tonic,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, tonic-water, sweetened-beverages",france,"plastic, bottle","Magasins U, carrefour.fr",,c,,,,,
3124480156815,Agrum 4 bouteilles de 1.5L,Schweppes,,france,,,,unknown,,,,,
3124480157300,Schweppes lemon,Schweppes,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, sweetened-beverages",france,"bouchon-en-plastique, bouteille-en-plastique",,,c,4.0,,"eaygàzéifiée, sucredéxtraits de citron, acidifiant acide citrique, arômes naturejgtde citron avec autres arômes naturels, conservateur? sorbate de potassium, édulcorants sacésulfam?l,lt, et sucralose, amidon modifié, stabilisants (E445, E444),Commeretàlisépar orangina Schweppes France2Fabriqué avec 'Hteetorisàiion de Schweppe ernationalLimited,Service çbnsommateurs SchweppësFraiiìeTCS ,lt,etvProVence Cedex 3 - - FïàfiÇtindiquëi? numéro,quot,du sur le haut de la",,
3124480157317,Dark Side Premium Cola,Schweppes,"beverages, carbonated-drinks, sodas, colas, sweetened-beverages",france,bouteille-plastique,,"Paris,France",e,4.0,,"eau gazéifiée, sucre, caramel E150d, acidifiants (acide phosphorique, acide citrique), édulcorants (E950, E955), arômes naturels, arôme (caféine), émulsifiant (extraits de quillaia)",,
3124480159090,Indian Tonic - Boisson gazeuse rafraîchissante mini canette,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, tonic-water, sweetened-beverages","belgium, france","can, drink-can","Cora,Magasins U, Delhaize, carrefour.fr","Courrières,France",e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine, édulcorants : acésulfame-K et sucralose.",,
3124480159106,Orangina et sa pulpe,"Orangina, Orangina Schweppes","plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",france,"metal, recyclable-metals, aluminium, can, drink-can",,France,d,4.0,,"Eau gazéifiée, jus d'orange et autres agrumes à base de concentré 12% (orange 10%, citron, pamplemousse), sucre, pulpe 2% (orange, mandarine), extrait de zeste d'orange, arômes naturels d'orange",,
3124480159113,boisson tonic indian  15cl Schweppes can,schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, tonic-water, sweetened-beverages, india-tonic","belgium, france",canette-en-aluminium-a-recycler,,,e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine, édulcorants : acésulfame K, sucralose.",,
3124480163011,Pêch',Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",france,"plastic, bottle",,,e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, arômes, antioxydant : acide ascorbique, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, stabilisants (E445, E444), colorants : acide carminique et L-caroténoïdes mélangés.",,
3124480164148,Ricqles saveur menthe,"Scheppes, Schweppes",beverages,france,,,,d,,,,,
3124480164155,Schweppes Agrum,Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, non-alcoholic-beverages, sodas, fruit-sodas, sweetened-beverages","belgium, france",,,,e,4.0,,"eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur : sorbate de potassium, édulcorants : acésulfame k et sucralose, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant e445, colorant e142.",,
3124480164186,Gini,"Orangina, Orangina Schweppes","plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages",france,"glass, bottle",,France,e,4.0,,"Eau gazéifiée, sucre, jus à base de concentré et extraits de citron (3%), acidifiants : acide citrique et acide malique, arômes, conservateur : sorbate de potassium, édulcorants : acésulfame K et antioxydant : acide : quinine.",,
3124480164193,Indian Tonic,Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, tonic-water, sweetened-beverages","belgium, france","glass, bottle",,,e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine, édulcorants : acésulfame K et sucralose.",,
3124480164315,Boisson gazeuse lemon,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,"glass, bottle",,,e,4.0,,"eau gazéifiée, sucre, extraits naturels de citron, acidifiant : acide citrique, arômes naturels de citron avec autres arômes naturels, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, stabilisants (E445, E444)",,
3124480164896,Soda Schweppes Agrum',Schweppes,"beverages, artificially-sweetened-beverages",france,,,,e,4.0,,"eau gazéifiée, sucre, extraits d'orange, acidifiant : acide citrique, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, Stabilisant E445, colorant E142.",,
3124480165237,Menthe,"Ricqles, Schweppes","beverages, sweetened-beverages",france,"bottle, bottle-cap, capsule, wine-cork, bouteille-verre-transparante",,France,unknown,3.0,,"eau gazéfiée, sucre, arôme naturel de menthe avec autre arome naturel",,
3124480165244,Indian Tonic,Schweppes,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, non-alcoholic-beverages, tonic-water, sweetened-beverages","france, reunion",,Carrefour Market,France,e,4.0,,"eau gazéifiée, sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine édulcorants : acésulfame K et sucralose,",,
3124480167026,Orangina,"Orangina, Orangina Schweppes","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",france,"plastic, bottle-cap, wine-cork, bottle",,,e,4.0,,"Eau gazéifiée, jus d'orange et autres agrumes à base de concentrés 12% (orange 11% dont pulpe 1%, pamplemousse, mandarine), sucre, concentré d'écorces d'orange et de mandarine, acidifiant : acide citrique, arôme naturel d'orange, conservateur : sorbate de potassium.",,
3124480167064,Schweppes Agrum',Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,"bottle, bouteille-plastique",,,d,4.0,,"Eau gazeifiée, sucre, extraits d'orange, acidifiant: acide citrique, conservateur: sorbate de potassium, édulcorants: acesulfame K et sucralose, arômes naturels d'agrumes avec autres arômes naturels, amidon modifié, antioxydant: acide ascorbique, stabilisant: E445.",,
3124480167132,Citronnade à l'Eau de Source,"Orangina Schweppes, Pulco","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, sweetened-beverages, citronnades",france,"plastic, bottle",Intermarché,"Brest,France,Carvin",d,4.0,,"eau de source 80%, jus d'orange à base de concentré 12%, sucre, pulpe de citron 0.7%, acidifiant : acide citrique, arômes naturels d'orange et de mandarine avec autres arômes naturels, vitamine C.",,
3124480170088,PET 1.5L POMM SCHWEPPES,Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, non-alcoholic-beverages, sodas, fruit-sodas, sweetened-beverages",france,"bouchon-en-plastique, bouteille, bouteille-en-plastique",,,e,4.0,,"eau gazéifiée, sucre, acidifiants: acide malique et acide citrique, aromes naturels, conservateur sorbate de potassium ,colorants E150d et carotènes végétaux, édulcorants: acésulfame K et sucralose.",,
3124480170132,Schweppes Agrum',Schweppes,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, non-alcoholic-beverages, sweetened-beverages","france, switzerland","metal, can, drink-can",,France,e,4.0,,"eau gazéifiée, sucre, extraits d'orange, acidifiant : acide citrique, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant E445, colorant E142,",,
3124480170149,Aux Saveurs de 4 Agrumes,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods, plant-based-beverages, carbonated-drinks, fruit-based-beverages, fruits, artificially-sweetened-beverages, citrus, sodas, fruit-sodas, sweetened-beverages","belgium, france","can, drink-can","Magasins U, Delhaize, carrefour.fr",,e,4.0,,"Eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant E445, colorant E142.",,
3124480171429,Schweppes Agrum',"Orangina Schweppes, Schweppes","plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,"metal, recyclable-metals, aluminium, can, drink-can",,France,e,4.0,,"Eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur : sorbate de potassium, édulcorants: acésulfame K et sucralose, amidon modifié, antioxydant acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant E445, colorant E142.",,
3124480171436,Schweppes Lemon Soda - Designed By Fred & Farid,Schweppes,,france,,,,unknown,,,,,
3124480171443,Schweppes Dark Side Premium Cola,Schweppes,"beverages, carbonated-drinks, sodas, colas, sweetened-beverages",france,canned,,"Lyon,France",e,4.0,,"eau gazéifiée, sucre, colorant caramel (E150d), acidifiants acide phosphorique et acide citrique, édulcorants (E950, E955), arômes naturels, arôme caféine, émulsifiant extrait de quillaia",,
3124480171450,Schweppes Indian Tonic 25cl,Schweppes,"beverages, carbonated-drinks, sodas, tonic-water, sweetened-beverages",france,,,,c,,,,,
3124480171535,Citronnade - Boisson rafraîchissante aux fruits et à l'eau de source,"Orangina Schweppes, Orangina Schweppes France, Pulco","beverages, sweetened-beverages, citronnades, boissons-au-citron",france,"metal, can, drink-can",,France,c,4.0,,"Eau de source 80%, jus de fruits à base de concentrés 12% (citron 11%, orange1 %), sucre, pulpe de citron 0,7%, acidifiant : acide citrique, arôme naturel de citron avec autres arômes naturels, antioxydant : acide ascorbique.",,
3124480171658,Schweppes Indian Tonic,Schweppes,"beverages, carbonated-drinks, sodas, tonic-water, sweetened-beverages",france,"metal, recyclable-metals, aluminium, can, drink-can",Auchan,neuilly sur Marne,unknown,4.0,,"Eau gazéifiée, A : sirop de glucose-fructose, sucre ou B : sucre, acidifiant : acide citrique, arômes naturels, arôme : quinine",,
3124480173652,Boisson gazeuse rafraîchissante saveurs fruits de la passion,Schweppes,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",france,"glass, bottle",,,e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, antioxydant : acide ascorbique, conservateur : sorbate de potassium, colorant : acide carminique, édulcorants : acésulfame K et sucralose, arômes naturels, amidon modifié, stabilisants (E445, E444).",,
3124480173676,Schweppes Agrum',"Orangina, Schweppes","plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,bouteille-plastique,,,e,4.0,,"eau gazéifiée, sucre, extraits naturels d'orange, acidifiant : acide citrique, conservateur  : sorbate de potassium, édulcorants : acésulfame K et sucralose, amidon modifié, antioxydant : acide ascorbique, arômes naturels d'agrumes avec autres arômes naturels, stabilisant E445, colorant E142.",,
3124480173720,Citronnade à l'eau de source - Citron & Citron vert,"Orangina Schweppes France, Pulco","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, sweetened-beverages, citronnades",france,"plastic, bottle",Franprix,Paris,d,4.0,,"Eau de source 80%, jus de fruits à base de concentrés 12% (citron 7%, orange, citron vert 2%), sucre, pulpe de citron 0,7%, arômes naturels de citron vert et de citron, acidifiant (acide citrique, vitamine C)",,
3124480177377,Schweppes Pomm',Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, apple-soft-drinks, sweetened-beverages",france,"metal, can, drink-can, steel",,"Marseille,France",unknown,4.0,,"Eau gazéifiée, sucre, acidifiants (acide citrique, acide malique), arômes, conservateur E202, colorants (caramel E150d et caroténoïdes mélangés), édulcorants (E950, E955).",,
3124480177452,Miss O ! Framboise Light,"Orangina, Schweppes","beverages, frozen-foods, carbonated-drinks, artificially-sweetened-beverages, flavoured-drinks, boisson-gazeuse-aromatisee-aux-fruits",france,"bouchon-plastique, bouteille-plastique",Carrefour,France,unknown,4.0,,"eau gazéifiée, jus d'orange et autres agrumes à base de concentrés 12% (orange 10%, citron, mandarine, pamplemousse), pulpe d'orange 2%, arômes naturels d'orange avec autres arômes naturels, colorants : anthocyanes et carmins, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, extrait de zeste d'orange.",,
3124480177483,Schweppes Citrus Soda - Agrum',Schweppes,,france,,,,unknown,,,,,
3124480177537,Schweppes Mûre,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",france,"plastic, bottle",Monoprix,"France,Saint-Maur des Fossés",e,4.0,,"Eau gazéifiée, sucre, acidifiant : acide citrique, concentrés (carotte, hibiscus), conservateur : sorbate de potassium, arômes naturels, édulcorants : acésulfame K et sucralose, amidon modifié, stabilisants (E445, E444)",,
3124480177551,Schweppes Mandarine,Schweppes,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",france,"plastic, bottle, etiquette-film-plastique","Carrefour,Super U","Marseille,France",e,4.0,,"eau gazéifiée, sucre, acidifiant: acide citrique, arômes naturels d'orange et de mandarine, antioxydant : acide ascorbique, conservateur : sorbate de potassium, édulcorants : acésulfame K et sucralose, colorants: acide carminique et carotènes végétaux, amidon modifié, stabilisants (E445, E444).",,
3124480180797,"Blle Pet 1,5L Schweppes Poire",Schweppes,beverages,france,,,,b,,,,,
3124480180827,Schweppes Zero Fraise,"Orangina, Schweppes","beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, boisson-gazeuse-aromatise-fraise, schweppes-zero-fraise",france,"bouchon-plastique, bouteille-plastique",Intermarché,France,c,4.0,,"eau gazéifiée, acidifiant: acide citrique, concentrés (carotte, cassis), arômes naturels, édulcorants : acésulfame K et sucralose, conservateur : sorbate de potassium, amidon modifié, stabilisants (E445, E444), colorant : acide carminique.",,
3124480180841,Orangina Miss O! Mûre,"Orangina, Schweppes","beverages, carbonated-drinks, artificially-sweetened-beverages, flavoured-drinks, boisson-gazeuse-aromatise-aux-fruits",france,"bouchon-plastique, bouteille-plastique",Intermarché,France,c,4.0,,"eau gazéifiée, jus d'orange et autres agrumes à base de concentrés 12% (orange 10%, citron, mandarine, pamplemousse), pulpe d'orange 2%, colorants : (acide carminique, carmins), arômes naturels d'orange avec autres arômes naturels, concentrés (carotte, hibiscus), conservateur : sorbate de potassium, édulcorants : (acésulfame K, sucralose), extrait de zeste d'orange.",,
